"region","npp"
"Yautepec Valley",1225.73138758491
"Yautepec Valley",1229.26221279139
"Yautepec Valley",1229.26221279139
"Yautepec Valley",1669.07220578279
"Yautepec Valley",1742.10927722305
"Yautepec Valley",1761.99614435973
"Yautepec Valley",1761.1738368237
"Yautepec Valley",1732.88800830477
"Yautepec Valley",1661.98350642309
"Yautepec Valley",1561.55267020427
"Yautepec Valley",1444.31449352259
"Yautepec Valley",1323.09758878848
"Yautepec Valley",1263.03334763221
"Yautepec Valley",1240.98096239356
"Yautepec Valley",1219.83102661216
"Yautepec Valley",1207.97137415662
"Yautepec Valley",1221.01266646264
"Yautepec Valley",1240.98096239356
"Yautepec Valley",1250.30009798377
"Yautepec Valley",1247.97495295931
"Yautepec Valley",1246.81122201216
"Yautepec Valley",1704.81662341383
"Yautepec Valley",1758.70363560306
"Yautepec Valley",1758.70363560306
"Yautepec Valley",1740.43768865406
"Yautepec Valley",1690.11376665358
"Yautepec Valley",1600.1847149477
"Yautepec Valley",1487.10007579711
"Yautepec Valley",1370.29944611653
"Yautepec Valley",1295.02868138363
"Yautepec Valley",1268.79051473253
"Yautepec Valley",1242.14856334811
"Yautepec Valley",1212.72468699312
"Yautepec Valley",1207.97137415662
"Yautepec Valley",1249.1379114456
"Yautepec Valley",1296.16040656485
"Yautepec Valley",1308.55991283395
"Yautepec Valley",1289.35876976053
"Yautepec Valley",1267.64060990816
"Yautepec Valley",1730.36140555645
"Yautepec Valley",1765.2799198161
"Yautepec Valley",1743.77864739577
"Yautepec Valley",1684.01124416524
"Yautepec Valley",1579.58612748016
"Yautepec Valley",1457.68537904904
"Yautepec Valley",1352.89320922063
"Yautepec Valley",1298.42160377766
"Yautepec Valley",1301.80777419749
"Yautepec Valley",1299.55107680621
"Yautepec Valley",1254.94113489822
"Yautepec Valley",1210.3496086745
"Yautepec Valley",1213.91104388688
"Yautepec Valley",1277.96231764276
"Yautepec Valley",1359.44222836665
"Yautepec Valley",1383.23330321344
"Yautepec Valley",1345.21963729085
"Yautepec Valley",1291.62899355204
"Yautepec Valley",1761.1738368237
"Yautepec Valley",1781.56860621673
"Yautepec Valley",1751.26343936544
"Yautepec Valley",1647.69264053222
"Yautepec Valley",1478.03191717938
"Yautepec Valley",1324.21068240155
"Yautepec Valley",1252.62215726502
"Yautepec Valley",1287.08552910906
"Yautepec Valley",1371.38120809959
"Yautepec Valley",1350.70439835374
"Yautepec Valley",1256.09946937504
"Yautepec Valley",1212.72468699312
"Yautepec Valley",1222.1935219647
"Yautepec Valley",1298.42160377766
"Yautepec Valley",1405.62104793142
"Yautepec Valley",1450.50001484042
"Yautepec Valley",1398.19312544302
"Yautepec Valley",1314.16618236637
"Yautepec Valley",1787.21873426538
"Yautepec Valley",1798.44050929007
"Yautepec Valley",1761.99614435973
"Yautepec Valley",1629.61422380067
"Yautepec Valley",1424.56363874812
"Yautepec Valley",1259.56986157385
"Yautepec Valley",1225.73138758491
"Yautepec Valley",1324.21068240155
"Yautepec Valley",1459.73221346679
"Yautepec Valley",1414.06793413268
"Yautepec Valley",1272.23565153172
"Yautepec Valley",1218.64860189226
"Yautepec Valley",1230.43759241288
"Yautepec Valley",1310.80465443139
"Yautepec Valley",1424.56363874812
"Yautepec Valley",1469.92571170298
"Yautepec Valley",1416.17265407279
"Yautepec Valley",1325.32303716578
"Yautepec Valley",1795.24492542593
"Yautepec Valley",1790.43560740856
"Yautepec Valley",1732.04636654814
"Yautepec Valley",1584.294082008
"Yautepec Valley",1377.85671758654
"Yautepec Valley",1233.9590521904
"Yautepec Valley",1221.01266646264
"Yautepec Valley",1334.19533550525
"Yautepec Valley",1496.11420470052
"Yautepec Valley",1471.95630174763
"Yautepec Valley",1309.68265625976
"Yautepec Valley",1222.1935219647
"Yautepec Valley",1230.43759241288
"Yautepec Valley",1306.3121882394
"Yautepec Valley",1407.73697789131
"Yautepec Valley",1449.47080519049
"Yautepec Valley",1404.56202875179
"Yautepec Valley",1327.54553210915
"Yautepec Valley",1793.64394787309
"Yautepec Valley",1771.82136342597
"Yautepec Valley",1684.88477065623
"Yautepec Valley",1522.83562273323
"Yautepec Valley",1329.76507753815
"Yautepec Valley",1216.2813957586
"Yautepec Valley",1213.91104388688
"Yautepec Valley",1313.0464169905
"Yautepec Valley",1480.05174932798
"Yautepec Valley",1494.11571766268
"Yautepec Valley",1339.71663656013
"Yautepec Valley",1223.37359363896
"Yautepec Valley",1213.91104388688
"Yautepec Valley",1285.94777620823
"Yautepec Valley",1389.66168788842
"Yautepec Valley",1454.61002628969
"Yautepec Valley",1431.86927550289
"Yautepec Valley",1353.98652510867
"Yautepec Valley",1789.6321899468
"Yautepec Valley",1755.40237031961
"Yautepec Valley",1649.48731277947
"Yautepec Valley",1469.92571170298
"Yautepec Valley",1291.62899355204
"Yautepec Valley",1199.62263767054
"Yautepec Valley",1203.20541974064
"Yautepec Valley",1284.8092675886
"Yautepec Valley",1437.06683678236
"Yautepec Valley",1471.95630174763
"Yautepec Valley",1345.21963729085
"Yautepec Valley",1221.01266646264
"Yautepec Valley",1202.01195195189
"Yautepec Valley",1268.79051473253
"Yautepec Valley",1384.306479966
"Yautepec Valley",1491.11300646482
"Yautepec Valley",1520.8726453117
"Yautepec Valley",1434.98988274937
"Yautepec Valley",1777.51669153281
"Yautepec Valley",1723.59914066831
"Yautepec Valley",1596.46186379278
"Yautepec Valley",1408.79388960447
"Yautepec Valley",1245.64671809106
"Yautepec Valley",1179.18484411076
"Yautepec Valley",1184.01451252597
"Yautepec Valley",1240.98096239356
"Yautepec Valley",1348.51267881509
"Yautepec Valley",1388.59206817474
"Yautepec Valley",1304.06147668368
"Yautepec Valley",1206.78107201248
"Yautepec Valley",1188.83137036185
"Yautepec Valley",1245.64671809106
"Yautepec Valley",1359.44222836665
"Yautepec Valley",1500.10322560808
"Yautepec Valley",1583.35374111982
"Yautepec Valley",1507.05856907536
"Yautepec Valley",1752.09232522114
"Yautepec Valley",1662.87165447704
