"region","npp"
"Basin of Mexico",818.762691131025
"Basin of Mexico",810.055308102646
"Basin of Mexico",811.508948715973
"Basin of Mexico",847.53803143667
"Basin of Mexico",899.775405719377
"Basin of Mexico",924.727877063167
"Basin of Mexico",923.349438782673
"Basin of Mexico",930.232486464455
"Basin of Mexico",950.745048766038
"Basin of Mexico",1047.70756717532
"Basin of Mexico",1092.55568961926
"Basin of Mexico",1065.77198413371
"Basin of Mexico",1046.41081452569
"Basin of Mexico",1056.76076646923
"Basin of Mexico",1087.48278369398
"Basin of Mexico",1130.17603762457
"Basin of Mexico",1135.13570072045
"Basin of Mexico",1095.08709443862
"Basin of Mexico",1058.05064903189
"Basin of Mexico",1064.48723024009
"Basin of Mexico",1076.01936222165
"Basin of Mexico",1032.08956156713
"Basin of Mexico",983.143142023621
"Basin of Mexico",962.954877050684
"Basin of Mexico",943.930215965141
"Basin of Mexico",927.482009293864
"Basin of Mexico",905.346200950865
"Basin of Mexico",888.589328757584
"Basin of Mexico",874.522913082342
"Basin of Mexico",864.620700667895
"Basin of Mexico",851.82146795886
"Basin of Mexico",844.677663078203
"Basin of Mexico",837.510101350798
"Basin of Mexico",821.657451730735
"Basin of Mexico",811.508948715973
"Basin of Mexico",804.231083855002
"Basin of Mexico",805.688590469575
"Basin of Mexico",812.961624432315
"Basin of Mexico",828.877556984362
"Basin of Mexico",843.246053804807
"Basin of Mexico",854.672355641008
"Basin of Mexico",841.813493627189
"Basin of Mexico",815.864083735531
"Basin of Mexico",799.852752804106
"Basin of Mexico",799.852752804106
"Basin of Mexico",818.762691131025
"Basin of Mexico",881.567796034249
"Basin of Mexico",973.746971563756
"Basin of Mexico",1013.71057294479
"Basin of Mexico",1024.23376803045
"Basin of Mexico",1018.97915788505
"Basin of Mexico",996.490708598851
"Basin of Mexico",1046.41081452569
"Basin of Mexico",1140.08220842924
"Basin of Mexico",1182.8082977433
"Basin of Mexico",1160.95891067951
"Basin of Mexico",1103.92058468917
"Basin of Mexico",1060.62784613234
"Basin of Mexico",1047.70756717532
"Basin of Mexico",1049.00345906699
"Basin of Mexico",1065.77198413371
"Basin of Mexico",1074.74141484659
"Basin of Mexico",1056.76076646923
"Basin of Mexico",1033.39582037234
"Basin of Mexico",1038.61219066717
"Basin of Mexico",1039.91411988424
"Basin of Mexico",1004.45681060393
"Basin of Mexico",962.954877050684
"Basin of Mexico",937.092720319841
"Basin of Mexico",920.589814852656
"Basin of Mexico",908.126054964395
"Basin of Mexico",894.189794789217
"Basin of Mexico",884.37920681118
"Basin of Mexico",874.522913082342
"Basin of Mexico",860.362785628219
"Basin of Mexico",851.82146795886
"Basin of Mexico",844.677663078203
"Basin of Mexico",830.318703772841
"Basin of Mexico",818.762691131025
"Basin of Mexico",805.688590469575
"Basin of Mexico",794.001394551581
"Basin of Mexico",804.231083855002
"Basin of Mexico",841.813493627189
"Basin of Mexico",878.75264922363
"Basin of Mexico",877.34367325446
"Basin of Mexico",853.247385047272
"Basin of Mexico",821.657451730735
"Basin of Mexico",804.231083855002
"Basin of Mexico",794.001394551581
"Basin of Mexico",796.929016328497
"Basin of Mexico",827.435452956647
"Basin of Mexico",905.346200950865
"Basin of Mexico",1008.42797604328
"Basin of Mexico",1052.88597590592
"Basin of Mexico",1061.91516180641
"Basin of Mexico",1038.61219066717
"Basin of Mexico",997.820597196465
"Basin of Mexico",1037.30939668204
"Basin of Mexico",1122.71180007011
"Basin of Mexico",1207.97137415662
"Basin of Mexico",1171.91624709853
"Basin of Mexico",1108.94988974259
"Basin of Mexico",1084.94127364157
"Basin of Mexico",1093.82181224212
"Basin of Mexico",1079.84811694634
"Basin of Mexico",1058.05064903189
"Basin of Mexico",1050.29849077206
"Basin of Mexico",1037.30939668204
"Basin of Mexico",1025.54524135115
"Basin of Mexico",1022.92142360229
"Basin of Mexico",1018.97915788505
"Basin of Mexico",997.820597196465
"Basin of Mexico",965.658277518744
"Basin of Mexico",938.462036090402
"Basin of Mexico",915.059560474112
"Basin of Mexico",901.169491962127
"Basin of Mexico",891.39142112785
"Basin of Mexico",881.567796034249
"Basin of Mexico",870.284742909153
"Basin of Mexico",858.941594734716
"Basin of Mexico",848.966791782867
"Basin of Mexico",840.379981913738
"Basin of Mexico",825.992391053878
"Basin of Mexico",815.864083735531
"Basin of Mexico",798.391369906538
"Basin of Mexico",792.536125061928
"Basin of Mexico",811.508948715973
"Basin of Mexico",880.160689943293
